name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
"GUANGZHOU JUNYUE FOAM EARPLUG CO.,LTD.",CN,CN,NO.22 OF DABU ROAD XIUQUAN STREET HUADU DISTRICT GUANGZHOU CITY Guangdong CN,3016112556,EWD,Protector; Hearing (Insert),U,Unknown,,openFDA
Altek Medical (kunshan) limited,CN,CN,"2F, Building No.1, No. 77, 3rd Main Street Kunshan Free Trade Zone Jiangsu CN",3022346573,NBW,System; Test; Blood Glucose; Over The Counter,2,Clinical Chemistry,,openFDA
"CHISON Medical Technologies Co., Ltd.",CN,CN,"No.3 Changjiang South Road, Xinwu District WUXI Jiangsu CN",3004753388,LJS,Catheter; Intravascular; Therapeutic; Long-Term Greater Than 30 Days,2,General Hospital,,openFDA
Coomex Sources Co. Ltd.,CN,CN,"Room 903, Xiwang Tower Qingdao City Shandong CN",3005711994,CAE,Airway; Oropharyngeal; Anesthesiology,1,Anesthesiology,,openFDA
"DAIYA INDUSTRY CO., LTD.",JP,JP,1125 Koshinden Minami-ku Okayama JP,3008691737,ILG,Stocking; Elastic,1,Physical Medicine,,openFDA
CARDIO TECHNICS S.A. DE C.V.,MX,MX,KM 1.1 ANTIGUO CAMINO REAL A CHOLULA 4205 SAN ANDRES CHOLULA Puebla MX,9680306,MNL,Accessories; Cleaning Brushes; For Endoscope,1,"Gastroenterology, Urology",,openFDA
"CHENGDU CRYO-PUSH MEDICAL TECHNOLOGY CO.,LTD",CN,CN,"2, Zone 9 and 102,105,Zone 20, Huayin Industrial Port, No.618, KeXing Road(West), Wenjiang District, CHENGDU Sichuan CN",3011491271,IME,Pack; Hot Or Cold; Reusable,1,Physical Medicine,,openFDA
MOUNTAIN INTEGRATED MEDICAL DEVICES INC.,CA,CA,11787 186 Street NW Edmonton Alberta CA,3009610508,FRO,Dressing; Wound; Drug,U,Unknown,,openFDA
VIA SYSTEMS MANUFACTURAS,MX,MX,"Blvd. Lic. Hector Teran Teran, Canon del Padre  No. 20662 interior A Tijuana Baja California MX",3029906631,GQG,Antigen; Cf (Including Cf Controls); Respiratory Syncytial Virus,1,Microbiology,,openFDA
ONSURGICAL CORP.,KR,KR,"F1013 Misa Centum Biz, 45, Jojeong-daero, Hanam-si Seoul KR",3011287176,ITG,Bandage; Cast,1,Physical Medicine,,openFDA
FOUNTAIN HEAD MARKETING INC,US,TX,14410 Saratoga Pass San Antonio TX US 78254,3007615474,ESE,Larynx; Artificial (Battery-Powered),1,"Ear, Nose, Throat",,openFDA
"Viant AS&O Holdings, LLC",US,NY,3902 CALIFORNIA RD. ORCHARD PARK NY US 14127,1319429,KWP; KWQ; MNH; MNI; NKB; HQC,Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Thoracolumbosacral Pedicle Screw System; Unit; Phacofragmentation,2,Orthopedic; Ophthalmic,,openFDA
"LivaNova USA, INC.",US,CO,14401 WEST 65TH WAY ARVADA CO US 80004,1718850,DWF; DRE,Catheter; Cannula And Tubing; Vascular; Cardiopulmonary Bypass; Dilator; Vessel; For Percutaneous Catheterization,2,Cardiovascular,,openFDA
"INTEGRATED TECHNOLOGIES LTD.,",GB,GB,VIKING HOUSE ASHFORD Kent GB,9611296,PBY,Temporary Tissue Marker,2,"General, Plastic Surgery",,openFDA
"EVER SHINE PLASTIC TECHNOLOGY CO., LTD.",CN,CN,"No. 1-2 Central Street, East Economic Development Zone, Zanhuang County Shijiazhuang City Hebei CN",3011208584,LYZ,Vinyl Patient Examination Glove,1,General Hospital,,openFDA
Eyesberg Optical Limited,CN,CN,"201,301,Building B,YongSheng Science park,East Building 1,NO.201,NO.1018,Huiyan North Road,Baoan Community, ShenZhen Guangdong CN",3015446923,HQG,Lens; Spectacle; Non-Custom (Prescription),1,Ophthalmic,,openFDA
STRYKER SPINE,FR,FR,ZONE INDUSTRIELLE DE MARTICOT CESTAS Nouvelle-Aquitaine FR,9617544,MAX; ODP; HAW,Intervertebral Fusion Device With Bone Graft; Lumbar; Cervical; Neurological Stereotaxic Instrument,2,Orthopedic; Neurology,,openFDA
SIEMA-SIEGFRIED MARTIN GMBH,DE,DE,WEILHEIMERSTRASSE  20 WURMLINGEN Baden-Wurttemberg DE,8010235,HDK,Scissors; Episiotomy,1,Obstetrics/Gynecology,,openFDA
"WHEELSTONE ENTERPRISE CO., LTD.",TW,TW,"No.8, Ln. 381, Sec.9 Xiang Shang Road, Wuqi Dist. Taichung City TW",3014146184,GAX,Tourniquet; Nonpneumatic,1,"General, Plastic Surgery",,openFDA
MERRIMACK MANUFACTURING,US,NH,540 North Commercial Ave Manchester NH US 03101,3015192982,FPA,Set; Administration; Intravascular,2,General Hospital,,openFDA
"HENAN YAOFENG MEDICAL SUPPLIES CO., LTD.",CN,CN,"North Zhangong Road, Ningling District (County) 476700, Shangqiu City, Henan Province, China. shangqiu Henan CN",3017095924,FRL,Fiber; Medical; Absorbent,1,General Hospital,,openFDA
P3 MEDICAL LTD,GB,GB,"1 Newbridge Close Bristol Bristol, City of GB",3012508471,CAE,Airway; Oropharyngeal; Anesthesiology,1,Anesthesiology,,openFDA
Lohmann & Rauscher GmbH,AT,AT,Kirchengasse 17 Schoenau an der  Triesting Niederosterreich AT,3006379619,NAC,Dressing; Wound; Hydrophilic,1,"General, Plastic Surgery",,openFDA
"CENTRIX, INC.",US,CT,770 River Rd Shelton CT US 06484,1281412,EJB,Handle; Instrument; Dental,1,Dental,,openFDA
U.S. Pacific Nonwovens Technology (Dongguan) Ltd,CN,CN,"No. 43 Dong Cheng Section, Dong Jiang Avenue Dongguan City Guangdong CN",3008856821,OEA,Non-Surgical Gown,1,"General, Plastic Surgery",,openFDA
MUSTAQIM DYEING & PRINTING INDUSTRIES (PVT.) LTD.,PK,PK,"D-14/A Bada Board, Sindh Industrial Trading Estate Karachi Sindh PK",3016490019,FME,Gown; Examination,1,General Hospital,,openFDA
"GLOBALMED, INC.",CA,CA,155 N. MURRAY ST. TRENTON Ontario CA,8022265,CAH,Filter; Bacterial; Breathing-Circuit,2,Anesthesiology,,openFDA
Derungs Licht AG,CH,CH,Hofmattrasse 12 Gossau Sankt Gallen CH,1000312377,KZF,Device; Medical Examination; Ac Powered,1,General Hospital,,openFDA
HURON TOOL & CUTTER GRINDING,US,NY,485 Smith Street Farmingdale NY US 11735,3004358587,HTO; HXX,Reamer; Screwdriver,1,Orthopedic,,openFDA
"HO MEDI Co., Ltd",KR,KR,"ra, je1dong, 307-1 Chilbongsan-Ro Yangju Gyeonggi KR",3021945817,KWQ,Appliance; Fixation; Spinal Intervertebral Body,2,Orthopedic,,openFDA
DREVE DENTAMID GMBH,DE,DE,MAX-PLANCK-STR. 31 UNNA North Rhine-Westphalia DE,1000486347,ELW; EMA,Material; Impression; Cement; Dental,2,Dental,,openFDA
Implant Logistics / AMS Micromedical,US,WI,711 Spartan Drive Sparta WI US 54656,3008870565,HWC; HTN; DZE; NHA,Screw; Fixation; Bone; Washer; Bolt Nut; Implant; Endosseous; Root-Form; Abutment; Dental,2,Orthopedic; Dental,,openFDA
PHC Corporation,JP,JP,110 OAZA-INOSHIRI-AZA-NISHIUENO MIMA Tokushima JP,3004167884,LFR; NBW,Glucose Dehydrogenase; Glucose; System; Test; Blood Glucose; Over The Counter,2,Clinical Chemistry,,openFDA
"PRAXIS POWDER TECHNOLOGY, INC.",US,NY,604 Queensbury Ave Queensbury NY US 12804,3007304202,HTY,Pin; Fixation; Smooth,2,Orthopedic,,openFDA
NPA de Mexico S.de R.L. de C.V.,MX,MX,Blvd. Hector Teran Teran #20662-C Tijuana Baja California MX,3016245399,LFL; HQC; GEI; HGI,Instrument; Ultrasonic Surgical; Unit; Phacofragmentation; Electrosurgical; Cutting & Coagulation & Accessories; Electrocautery; Gynecologic (And Accessories),U; 2,"Unknown; Ophthalmic; General, Plastic Surgery; Obstetrics/Gynecology",,openFDA
Dentauspex Corporation,TW,TW,"No.37, Sec. 3, Yunke Road Douliu Yunlin TW",3017833095,NDP; NHA,Accessories; Implant; Dental; Endosseous; Abutment,1; 2,Dental,,openFDA
"Shanghai Care Us Medical Product Co., Ltd.",CN,CN,"No.2, Lane 10, West Chenchuan Road Shanghai CN",3010700223,OJJ; ILS; MSH,Burn Kit Without Drug; Adaptor; Hygiene; Respirator; Surgical,1; 2,"General, Plastic Surgery; Physical Medicine",,openFDA
"Honduras Kitting, S.A.",HN,HN,CA-5 Villanueva Cortes HN,3035642068,OFM; PSD; OFQ; OJU,Phlebotomy Blood Collection Kit; Laparoscopic Gastrostomy Kit; Anesthesia Kit; Skin Prep Tray,2; 1,"Cardiovascular; Gastroenterology, Urology; Anesthesiology; General, Plastic Surgery",,openFDA
"Shenzhen AOJ Medical Technology Co., Ltd.",CN,CN,"Room 301&4-5F, Block A, Building A, Jingfa Intelligent Manufacturing Park, Xiaweiyuan, Gushu Community Shenzhen Guangdong CN",3009551875,PUH,Analyzer; Body Composition; Exempt,2,Cardiovascular,,openFDA
EMOTECHNIC,MA,MA,Parc d activites Oukacha Hangar 1 Casablanca MA,3011816507,IZQ,Injector; Contrast Medium; Automatic,2,Cardiovascular,,openFDA
GEFA LATVIA SIA,LV,LV,Jauna str.27 Jekabpils Jekabpils Novads LV,3009957196,IKX,Aid; Transfer,1,Physical Medicine,,openFDA
VALTECNE SPA,IT,IT,Via al Campo Sportivo 277 Berbenno di Valtellina Sondrio IT,3027484613,LPH; KWY; KWZ; LZO; JDI,Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Porous Uncemented; Prosthesis; Hip; Hemi-; Femoral; Metal/Polymer; Cemented Or Uncemented; Prosthesis; Hip; Constrained; Cemented Or Uncemented; Metal/Polymer; Prosthesis; Hip; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Cemented,2,Orthopedic,,openFDA
"SHANGHAI FOLIAGE INDUSTRY CO., LTD.",CN,CN,"2288 BAISHI RD,BAIHE TOWN SHANGHAI CN",3006540412,EYQ,Garment; Protective; For Incontinence,1,"Gastroenterology, Urology",,openFDA
SHIGA SHOFU INC.,JP,JP,"2296 Kinose, Shigaraki-cho, Koka Shiga JP",3011814610,ELM,Denture; Plastic; Teeth,2,Dental,,openFDA
GERGENS ORTHODONTIC LAB,US,AZ,1745 West Deer Valley Rd Phoenix AZ US 85027,3008274496,LRK,Device; Anti-Snoring,2,Dental,,openFDA
Creative Foam Corporation dba MT. OLIVE MFG,US,IN,3304 Hancel Cir Mooresville IN US 46158,3006240053,DWJ,System; Thermal Regulating,2,Cardiovascular,,openFDA
"SHANGHAI MILI TRADING CO., LTD.",CN,CN,"Room 204-15, Building 11, No. 518 Xinzhuan Highway, Xinqiao Town, Songjiang District shanghai CN",3038622486,HQZ,Frame; Spectacle,1,Ophthalmic,,openFDA
"HANGZHOU ROLLMED CO.,LTD.",CN,CN,"Room 913, Yuanmao Mansion No.5, Hangzhou Zhejiang CN",3013530901,MGO; LRW; FMA; OVR,Closure; Wound; Adhesive; Scissors; General; Surgical; Depressor; Tongue; Non-Surgical; Kit; First Aid; Talking,1,"General, Plastic Surgery; General Hospital",,openFDA
Performance Health Bingley,GB,GB,"Riverside Castlefields Mill Bingley, West Yorkshire Bradford GB",3009542966,INN,Chair; Adjustable; Mechanical,1,Physical Medicine,,openFDA
HORIBA ABX SAS,FR,FR,PARC EUROMEDECINE MONTPELLIER Herault FR,3000148879,LED; GKZ; KPA; GKL,Stains; Chemical Solution; Counter; Differential Cell; Slide Stainer; Automated; Cell; Automated (Particle Counter),1; 2,Hematology; Pathology,,openFDA
ResMed Corp,US,GA,600 Riverside Parkway Suite 100 Lithia Spgs GA US 30122,3011205710,MNS,Ventilator; Continuous; Non-Life-Supporting,2,Anesthesiology,,openFDA
"DONGGUAN TONDAUS MEDITECH CO.,LTD.",CN,CN,"3rd Floor, No.27, Rd.Guantai, Chiling Community, Houjie Town Dongguan Guangdong CN",3014931612,GEI,Electrosurgical; Cutting & Coagulation & Accessories,2,"General, Plastic Surgery",,openFDA
ZimVie US Corp LLC,US,FL,4555 Riverside Drive Palm Beach Gardens FL US 33410,1038806,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
CHANGSHA JOYMED MEDICAL TECHNOLOGY LTD.,CN,CN,"Room 401, 501, Building 1, Jinhai Industrial Park, No. 177, Jinhai Road, Yuhua District Hunan CN",3042278525,JAM,Scanner; Whole Body; Nuclear,1,Radiology,,openFDA
FERRY MACHINE CORPORATION,US,NJ,112 Bauer Dr Oakland NJ US 07436,3043543260,OVD; MAX; NKB; MNH; MNI; KWP; KWQ; HRS; HWC,Intervertebral Fusion Device With Integrated Fixation; Lumbar; Intervertebral Fusion Device With Bone Graft; Thoracolumbosacral Pedicle Screw System; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Interlaminal; Spinal Intervertebral Body; Plate; Bone; Screw,2,Orthopedic,,openFDA
Aristotech Industries GmbH,DE,DE,Alt-Lankwitz 102 Berlin DE,3014314623,FTY; JYD; HWC,Tape; Measuring; Rulers And Calipers; Chisel; Mastoid; Screw; Fixation; Bone,1; 2,"General, Plastic Surgery; Orthopedic",,openFDA
"JIANGSU LIKANG MEDICAL PRODUCTS CO., LTD.",CN,CN,"2191 SHEXING RD., BEISHE COMMUNITY WUJIANG CITY Jiangsu CN",9681385,NAB,Gauze / Sponge; Nonresorbable For External Use,1,"General, Plastic Surgery",,openFDA
PHARMASEPT LTD. MEDICAL PRODUCTS,IL,IL,9 Shaham St. Caesarea Central IL,3003623887,MUI,Media; Coupling; Ultrasound,2,Radiology,,openFDA
"A POWER INST., INC.",TW,TW,"No.38, Sec. 2, Zhongshan Rd., Wuri Dist. Taichung City TW",3009197857,KFZ,Humidifier; Non-Direct Patient Interface (Home-Use),1,Anesthesiology,,openFDA
"Dongguan Beaver Plastic & Metal Products Co., Ltd.",CN,CN,"Shui Ping Village, Da Lang Town Dongguan City Guangdong CN",3008528424,FRI,Scale; Stand-On; Patient,1,General Hospital,,openFDA
Polymer Corporation,US,CT,35 Industrial Park Pl Middletown CT US 06457,3000196378,LZO; MEH; LWJ; JDI; KWZ; LPH; KWY,Prosthesis; Hip; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal / Polymer; Non-Porous; Calcium Phosphate; Metal/Polymer; Cemented; Constrained; Cemented Or Uncemented; Porous Uncemented; Hemi-; Femoral,2,Orthopedic,,openFDA
"Ningbo Runyes Medical Instrument Co., Ltd.",CN,CN,No. 456 Tonghui Road Ningbo Zhejiang CN,3008252267,QJK,Intraoral Camera,2,Dental,,openFDA
Shenzhen Yadi Optical Manufactory Company Limited,CN,CN,3 Wa Tao 5 Road  Wa Yao Keng Industrial Estate SHENZHEN Guangdong CN,3005623341,HQZ; HQY,Frame; Spectacle; Sunglasses (Non-Prescription Including Photosensitive),1,Ophthalmic,,openFDA
"NINGBO HECAI MEDICAL EQUIPMENT CO.,LTD.",CN,CN,Kesan Road Ningbo Zhejiang CN,3007913191,FPP,Stretcher; Hand-Carried,1,General Hospital,,openFDA
"ALPHA-OMEGA SERVICES, INC.",US,LA,1282 BIG WOODS-STARK RD. Vinton LA US 70668,3003660614,JAQ,System; Applicator; Radionuclide; Remote-Controlled,2,Radiology,,openFDA
Microtek Medical B.V. Varsseveld,NL,NL,GESINKKAMPSTRAAT 19 VARSSEVELD Gelderland NL,3010389834,ITX,Transducer; Ultrasonic; Diagnostic,2,Radiology,,openFDA
WREX PRODUCTS INC.,US,CA,25 WREX CT Chico CA US 95928,3002589861,HGX,Pump; Breast; Powered,2,Obstetrics/Gynecology,,openFDA
"NINGBO REGOOKIDS ACCESSORIES CO., LTD",CN,CN,"No.1 Yuanyang Road, Hengjie Town Industrial Zone, Haishu District Ningbo Zhejiang CN",3007689695,IQE,Orthosis; Lumbar,1,Physical Medicine,,openFDA
"RevZero, Inc.",US,MN,2431 Galpin Ct Ste 150 Chanhassen MN US 55317,3010068573,HWC; HSB,Screw; Fixation; Bone; Rod; Fixation; Intramedullary And Accessories,2,Orthopedic,,openFDA
AVINENT IMPLANT SYSTEM S.L.U.,ES,ES,"Ctra. de Navarcles,107. Pol. Ind. santa Anna I. Santpedor Barcelona ES",3008791019,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
"UNITED SURGICAL, LTD.",BD,BD,"93, ISLAMPUR P.U. KADDA, GAZIPUR BD",3006619688,ILS; ITQ,Adaptor; Hygiene; Joint; Knee; External Brace,1,Physical Medicine,,openFDA
"ZHEJIANG RENKANG MEDICAL PRODUCTS CO., LTD.",CN,CN,"No. 398 Heannan Road, Youbu Town, Lanxi City Jinhua city Zhejiang CN",3023341288,KGX,Tape And Bandage; Adhesive,1,General Hospital,,openFDA
IDENTA DENTAL MATERIAL GMBH,DE,DE,ANTON-FLETTNER-STRASSE 3 CUXHAVEN Lower Saxony DE,9680144,EBG; EBF; EMA,Crown And Bridge; Temporary; Resin; Material; Tooth Shade; Cement; Dental,2,Dental,,openFDA
"CROWN LABORATORIES, INC.",US,TN,349 Lafe Cox Drive Johnson City TN US 37604,3012481754,NAE,Dressing; Wound; Hydrogel Without Drug And/Or Biologic,1,"General, Plastic Surgery",,openFDA
"MASTER & FRANK (CAMBODIA) CO., LTD.",KH,KH,"Angsnoul 1 Village Pek Commute, Angsnoul Kandal KH",3010014065,FME,Gown; Examination,1,General Hospital,,openFDA
"WENZHOU WEILAN OPTICAL CO., LTD.",CN,CN,"NO.698 ZHONGHUI ROAD, LOUQIAO INDUSTRY ZONE, Ouhai Wenzhou Zhejiang CN",3014466582,HQG,Lens; Spectacle; Non-Custom (Prescription),1,Ophthalmic,,openFDA
LACEY MANUFACTURING COMPANY LLC,US,CT,1146 Barnum Ave BRIDGEPORT CT US 06610,1218017,ETN,Stimulator; Nerve,2,"Ear, Nose, Throat",,openFDA
"LIANYUNGANG TIANNUO OPTICAL INSTRUMENT CO., LTD.",CN,CN,"No.3 Jinqiao Road, Dapu Industrial Park, LIANYUNGANG Jiangsu CN",3004095901,HKO; HOS; HMF,Refractometer; Ophthalmic; Projector; Stand; Instrument; Ac-Powered,1,Ophthalmic,,openFDA
WEBA MEDIZINTECHNIK GMBH & CO.,DE,DE,SCHLOSSAECKERWEG 6/1 BALGHEIM Baden-Wurttemberg DE,8010282,JYR; KAE; KBS,Nipper; Malleus; Forceps; Ent; Punch; Adenoid,1,"Ear, Nose, Throat",,openFDA
Summit Orthopedic Technologies Inc.,US,FL,2975 Horseshoe Drive South Naples FL US 34104,3012491394,HWC; HRS,Screw; Fixation; Bone; Plate; Fixation; Bone,2,Orthopedic,,openFDA
"WENZHOU SAMEWAY OPTICAL CO.,LTD",CN,CN,"11 floor,C3 building,no.81,zhonghui road,shanghui industry zone.Ouhai Wenzhou Zhejiang CN",3014527836,HQZ,Frame; Spectacle,1,Ophthalmic,,openFDA
ResMed Malaysia Operations Sdn Bhd,MY,MY,"No 80&81, Jalan I-Park SAC 5, Taman Perindustrian I-Park Senai Johor MY",,BZD,Ventilator; Non-Continuous (Respirator),2,Anesthesiology,,openFDA
JAKUTEC MEDIZINTECHNIK GMBH & Co. KG,DE,DE,AUF DER HOEHE 15 LIPTINGEN Baden-Wurttemberg DE,9612277,GEN; HTD; HXX,Forceps; General & Plastic Surgery; Screwdriver,1,"General, Plastic Surgery; Orthopedic",,openFDA
"SHENZHEN ZHOUYANG MEDICAL CARE PRODUCT CO., LTD.",CN,CN,"5th Floor, Building A3, Zhong Tai IT Industrial Park, No. 2 Shenzhen Guangdong CN",3015287620,CCX; KME,Support; Patient Position; Bedding; Disposable; Medical,1,Anesthesiology; General Hospital,,openFDA
DEVEMED GMBH,DE,DE,TAKE-OFF-GEWERBEPARK-30 NEUHAUSEN OB ECK Baden-Wurttemberg DE,3005621335,EML; GAC; EKI,Chisel; Bone; Surgical; Rasp; General & Plastic Surgery; Carrier; Amalgam; Operative,1,"Dental; General, Plastic Surgery",,openFDA
GN ReSound (Malaysia) Sdn. Bhd,MY,MY,"No. 18, Jalan Kargo 2 Senai Johor MY",3026048380,LRB,Face Plate Hearing Aid,1,"Ear, Nose, Throat",,openFDA
"LOGIC PD, INC.",US,MN,6201 Bury Drive Eden Prairie MN US 55346,3009046888,JJQ,Colorimeter; Photometer; Spectrophotometer For Clinical Use,1,Clinical Chemistry,,openFDA
Holocraft Corporation dba Flexcraft Company,US,NJ,50 Flexcraft Drive Neptune City NJ US 07753,3010594946,KJA,Flask; Tissue Culture,1,Hematology,,openFDA
"ALLMED MEDICAL PRODUCTS CO., LTD.",CN,CN,No. 180 GONGYUAN ROAD ZHIJIANG CITY Hubei CN,3004950768,LRR; PUI; ILI; MHW,First Aid Kit With Drug; Drape; Surgical; Exempt; Sling; Arm; Dressing; Compression,N; 2; 1,"Unknown; General, Plastic Surgery; Physical Medicine; General Hospital",,openFDA
EPFLEX FEINWERKTECHNIK GMBH,DE,DE,IM SCHWOELLBOGEN 24 DETTINGEN/ERMS Baden-Wurttemberg DE,3003289691,DQX,Wire; Guide; Catheter,2,Cardiovascular,,openFDA
APS MATERIALS INC. IRELAND,IE,IE,"Unit 26A, Waterford Industrial Estate Waterford IE",3007740680,MEH; LZO; KWY; KWZ; HWC; MBL; LPH; KWL; JDI; LWJ; MAY,Prosthesis; Hip; Semi-Constrained; Uncemented; Metal / Polymer; Non-Porous; Calcium Phosphate; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Hemi-; Femoral; Metal/Polymer; Cemented Or Uncemented; Constrained; Screw; Fixation; Bone; Porous; Porous Uncemented; Metal,2,Orthopedic,,openFDA
PT. TEAM METAL INDONESIA,ID,ID,JLN. BRIGJEN KATAMSO NO. 6 - 8 BATAM Riau ID,3007516837,JWH,Prosthesis; Knee; Patellofemorotibial; Semi-Constrained; Cemented; Polymer/Metal/Polymer,2,Orthopedic,,openFDA
MISSION PHARMACAL COMPANY,US,TX,38505 IH-10 WEST BOERNE TX US 78006,1649184,FMH,Container; Specimen; Sterile,1,Pathology,,openFDA
GOOD HORSE TOYS AND GIFTS CO.LTD,CN,CN,"Room 202, Building 22, 263 Chaxing Road, CHASHAN TOWN DONGGUAN Guangdong CN",3030536686,KME,Bedding; Disposable; Medical,1,General Hospital,,openFDA
"HM PRODUCT SOLUTIONS, LTD.",US,WI,581 S Industrial Dr Hartland WI US 53029,3008355361,KPS; IYO; LNI; LNH; MOS,System; Tomography; Computed; Emission; Imaging; Pulsed Echo; Ultrasonic; Nuclear Magnetic Resonance Spectroscopic; Nuclear Magnetic Resonance Imaging; Coil; Magnetic Resonance; Specialty,2,Radiology,,openFDA
ETOL GESUNDHEITSPFLEGE-UND PHARMAPRODUKTE GMBH,DE,DE,Konrad-Adenauer-Strasse 3 Oberkirch Baden-Wurttemberg DE,3003341442,KOO,Adhesive; Denture; Polyvinyl Methylether Maleic Acid Calcium-Sodium Double Salt,1,Dental,,openFDA
"ZHEJIANG YINFENG GLASSES CO ., LTD.",CN,CN,"No. 301, Unit 2, Building 10, Glasses Pioneer Park, Donghai First Avenue, Duqiao Town Linhai, Taizhou Zhejiang CN",3012418798,HQG,Lens; Spectacle; Non-Custom (Prescription),1,Ophthalmic,,openFDA
"REMINGTON MEDICAL, INC.",US,GA,6830 Meadowridge Ct ALPHARETTA GA US 30005,1056553,OLO; PLR; KYX,Orthopedic Stereotaxic Instrument; Spinal Vertebral Body Replacement Device - Cervical; Dispenser; Liquid Medication,2; 1,Neurology; Orthopedic; General Hospital,,openFDA
"ANQING JIAXIN MEDICAL TECHNOLOGY CO., LTD.",CN,CN,No. 13 Jing Road Anqing Anhui CN,3013547614,KHA,Mask; Scavenging,1,Anesthesiology,,openFDA
"GUARDIAN MEDICAL USA, INC",US,OH,11360 S Airfield Rd Swanton OH US 43558,3016261131,HRS; HWC,Plate; Fixation; Bone; Screw,2,Orthopedic,,openFDA
Symmetry Medical Malaysia Sdn Bhd (758243-M),MY,MY,Plot 80C Kawasan Perusahaan Bayan Lepas Bayan Lepas Pulau Pinang MY,3008572101,LPH; HXD,Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Porous Uncemented; Clamp,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
"JIUNDAR INDUSTRIAL CO., LTD.",TW,TW,"NO.9, ALLEY 2, LANE 252 SHULIN CITY Taipei TW",3003855936,FMW,Cover; Mattress (Medical Purposes),1,General Hospital,,openFDA
CREAPRODUCT SRL,IT,IT,Via Antonio Magni 54 Como IT,3031462230,QAI,Powered Microneedle Device,2,"General, Plastic Surgery",,openFDA
PHAMATECH INC.,US,CA,15175 Innovation Dr San Diego CA US 92128,2031229,LCX,Kit; Test; Pregnancy; Hcg; Over The Counter,2,Clinical Chemistry,K993141,openFDA
"Nanbu Plastics Co., Ltd. Fujieda Factory",JP,JP,600 Zenzaemon Fujieda-shi Shizuoka JP,3010391795,OOX,Automated Occult Blood Analyzer,2,Hematology,,openFDA
"NEXUS MEDICAL, LLC",US,KS,11315 STRANG LINE ROAD LENEXA KS US 66215,3004194523,KNT,Tubes; Gastrointestinal (And Accessories),2,"Gastroenterology, Urology",K092418,openFDA
Thunderbird Molding Greensboro,US,NC,4833 W Gate City Blvd Greensboro NC US 27407,3010221586,HTD,Forceps,1,"General, Plastic Surgery",,openFDA
BHH MIKROMED,PL,PL,Porozumienia Dabrowskiego 1980 no 11 Dabrowa Gornicza Slaskie PL,9710312,HXX,Screwdriver,1,Orthopedic,,openFDA
STARFISH PRODUCT ENGINEERING,CA,CA,139 Mulock Ave Toronto Ontario CA,3020981894,KLW,Masker; Tinnitus,2,"Ear, Nose, Throat",,openFDA
CURAPLAST AG,CH,CH,Glatthadestrasse 18c Flawil Sankt Gallen CH,3013779301,EFW,Toothbrush; Manual,1,Dental,,openFDA
MEDISIZE IRELAND LTD.,IE,IE,HIGH ROAD LETTERKENNY Donegal IE,8020864,BZA; IKT,Connector; Airway (Extension); Electrode; Needle; Diagnostic Electromyograph,1; 2,Anesthesiology; Physical Medicine,,openFDA
